TR,brand_id,car_height,car_length,car_width,class_id,compartment,cylinder_number,department_id,displacement,driven_type_id,emission_standards_id,engine_torque,equipment_quality,front_track,fuel_type_id,gearbox_type,if_MPV_id,if_charging,if_luxurious_id,level_id,newenergy_type_id,power,price_level,rated_passenger,rear_track,total_quality,type_id,wheelbase,pre_sale_qty_lux,pre_sale_qty_537,pre_sale_qty_637,pre_sale_qty_953,pre_sale_qty_106,pre_sale_qty_872,pre_sale_qty_985,pre_sale_qty_783,pre_sale_qty_814,pre_sale_qty_692,pre_sale_qty_836,pre_sale_qty_638,pre_sale_qty_304,pre_sale_qty_750,pre_sale_qty_923,pre_sale_qty_813,pre_sale_qty_841,pre_sale_qty_SSmDp,pre_sale_qty_SmDpMT,pre_sale_qty_MDpNotMT_x,pre_sale_qty_MDpMT,pre_sale_qty_LDp,pre_sale_qty_1.5Dp,pre_sale_qty_1.4Dp,pre_sale_qty_1.6Dp
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.8,1,3,173.0,1315.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,,,,,4.2095285046845685,,,,,,,,,,,,,,,3.2029810292273764,,,,,
0,106,1480.0,4630.0,1775.0,304458,3,4,5,1.8,1,3,173.0,1320.0,1525.0,1,CVT,2,L,1,1,1,103.0,10-15W,5,1520.0,1785.0,2,2700.0,,,,,1.7122655015811323,,,,,,,,,,,,,,,1.8958817685768008,,,,,
0,106,1485.0,4630.0,1775.0,304458,3,4,5,1.8,1,1,142.0,1375.0,1535.0,2,CVT,2,L,1,1,2,73.0,10-15W,5,1535.0,1845.0,2,2700.0,,,,,22.662223140001302,,,,,,,,,,,,,,,18.449115055799485,,,,,
0,106,1485.0,4630.0,1775.0,304458,3,4,5,1.8,1,1,142.0,1405.0,1525.0,2,CVT,2,L,1,1,2,73.0,10-15W,5,1520.0,1845.0,2,2700.0,,,,,1.0584671915695072,,,,,,,,,,,,,,,2.8199010714516044,,,,,
0,106,1485.0,4630.0,1775.0,304458,3,4,5,1.8,1,1,142.0,1410.0,1525.0,2,CVT,2,L,1,1,2,73.0,10-15W,5,1520.0,1845.0,2,2700.0,,,,,1.047873402647674,,,,,,,,,,,,,,,2.8129236468300225,,,,,
4,106,1490.0,4545.0,1760.0,304458,3,4,5,1.6,1,3,154.0,1290.0,1535.0,1,AT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2600.0,,,,,43.90084046244621,,,,,,,,,,,,,,,,,,,,25.339364221096037
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,1,154.0,1265.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,,,,,4.863694880306722,,,,,,,,,,,,,,4.102836610376835,,,,,,2.553058844283223
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,1,154.0,1285.0,1525.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,,,,,3.5524851301312452,,,,,,,,,,,,,,2.8849183113873007,,,,,,1.362692548260093
5,106,1490.0,4545.0,1760.0,304458,3,4,5,1.6,1,3,154.0,1270.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2600.0,,,,,12.418634622097015,,,,,,,,,,,,,,13.896427173614502,,,,,,6.894451419636607
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,3,154.0,1265.0,1535.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1535.0,1770.0,2,2700.0,,,,,5.255151528269052,,,,,,,,,,,,,,4.492797034829856,,,,,,1.3451377949863672
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,3,154.0,1285.0,1525.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,,,,,3.0636690202355386,,,,,,,,,,,,,,2.5643817679584027,,,,,,0.8515046883746982
5,106,1480.0,4630.0,1775.0,304458,3,4,5,1.6,1,3,154.0,1290.0,1525.0,1,MT,2,L,1,1,1,90.0,10-15W,5,1520.0,1770.0,2,2700.0,,,,,1.476981460377574,,,,,,,,,,,,,,1.871324160844088,,,,,,0.7271802094578743
6,106,1480.0,4630.0,1775.0,304458,3,4,5,1.2,1,1,185.0,1280.0,1535.0,1,MT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,,,,,0.8384419843554497,,,,,,,,,,,,,1.159474747814238,,,,,,,
6,106,1480.0,4630.0,1775.0,304458,3,4,5,1.2,1,1,185.0,1295.0,1535.0,1,MT,2,T,1,1,1,85.0,10-15W,5,1535.0,1770.0,2,2700.0,,,,,0.5140274332463741,,,,,,,,,,,,,1.17734466586262,,,,,,,
6,106,1490.0,4545.0,1760.0,304458,3,4,5,1.8,1,3,173.0,1305.0,1525.0,1,MT,2,L,1,1,1,103.0,10-15W,5,1520.0,1790.0,2,2600.0,,,,,2.97426561139524,,,,,,,,,,,,,,,,2.605822235196829,,,,
0,497,1482.0,4572.0,1825.0,378356,3,4,1,1.5,1,1,141.0,1297.0,1556.0,1,CVT,2,L,1,1,1,85.0,8-10W,5,1542.0,1672.0,2,2670.0,,,,,,,,,,,,,,,,,,,,,,,169.08645374298098,,
5,497,1482.0,4572.0,1825.0,378356,3,4,1,1.5,1,1,141.0,1265.0,1556.0,1,MT,2,L,1,1,1,85.0,8-10W,5,1542.0,1640.0,2,2670.0,,,,,,,,,,,,,,,,,,,213.2712007522583,,,,196.02298927307132,,
0,497,1482.0,4572.0,1825.0,378356,3,4,1,1.5,1,1,210.0,1372.0,1556.0,1,CVT,2,T,1,1,1,108.0,8-10W,5,1542.0,1747.0,2,2670.0,,,,,,,,,,,,,,,,,,,,,,,1.6045564088225364,,
5,497,1482.0,4572.0,1825.0,378356,3,4,1,1.5,1,1,141.0,1265.0,1556.0,1,MT,2,L,1,1,1,85.0,5-8W,5,1542.0,1640.0,2,2670.0,,,,,,,,,,,,,,,,,,,108.87215650081636,,,,51.08578055500984,,
5,497,1482.0,4572.0,1825.0,378356,3,4,1,1.5,1,1,210.0,1335.0,1556.0,1,MT,2,T,1,1,1,108.0,8-10W,5,1542.0,1710.0,2,2670.0,,,,,,,,,,,,,,,,,,,6.704313358664512,,,,4.503499189466238,,
0,294,1678.0,4672.0,1843.0,249875,2,4,6,2.0,1,1,200.0,1557.0,1597.0,1,CVT,2,L,1,1,1,110.0,20-25W,5,1589.0,2004.0,1,2705.0,,,,,,,,,,,,,,,,,,,,50.583166102170935,,,,,
0,294,1678.0,4672.0,1843.0,249875,2,4,6,2.0,1,1,200.0,1520.0,1597.0,1,CVT,2,L,1,1,1,110.0,20-25W,5,1589.0,2004.0,1,2705.0,,,,,,,,,,,,,,,,,,,,21.23068201601505,,,,,
0,294,1678.0,4672.0,1843.0,249875,2,4,6,2.0,1,1,200.0,1546.0,1597.0,1,CVT,2,L,1,1,1,110.0,20-25W,5,1589.0,2004.0,1,2705.0,,,,,,,,,,,,,,,,,,,,31.29621798753739,,,,,
0,294,1678.0,4672.0,1843.0,249875,2,4,6,2.5,1,1,233.0,1578.0,1597.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1589.0,2030.0,1,2705.0,,,,,,,,,,,,,,,,,,,,,,13.921815268993376,,,
0,294,1678.0,4672.0,1843.0,249875,2,4,6,2.5,3,1,233.0,1640.0,1597.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1589.0,2087.0,1,2705.0,,,,,,,,,,,,,,,,,,,,,,6.494224162101745,,,
0,294,1678.0,4672.0,1843.0,249875,2,4,6,2.5,3,1,233.0,1647.0,1597.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1589.0,2087.0,1,2705.0,,,,,,,,,,,,,,,,,,,,,,5.792789642810821,,,
0,294,1678.0,4672.0,1843.0,249875,2,4,6,2.5,3,1,233.0,1654.0,1597.0,1,CVT,2,L,1,1,1,137.0,20-25W,5,1589.0,2087.0,1,2705.0,,,,,,,,,,,,,,,,,,,,,,5.9331765508651735,,,
4,783,1635.0,4170.0,1810.0,291514,2,4,1,1.6,1,1,160.0,1325.0,1560.0,1,AT,2,L,1,3,1,92.0,8-10W,5,1560.0,1700.0,1,2560.0,,,,,,,,5.916036460697651,,,,,,,,,,,,,,,,,15.450357209444046
4,783,1635.0,4160.0,1810.0,291514,2,4,1,1.6,1,1,160.0,1290.0,1560.0,1,AT,2,L,1,3,1,92.0,8-10W,5,1560.0,1665.0,1,2560.0,,,,,,,,14.805243740081787,,,,,,,,,,,,,,,,,11.36568660825491
4,783,1635.0,4160.0,1810.0,291514,2,4,1,1.6,1,3,160.0,1290.0,1560.0,1,AT,2,L,1,3,1,92.0,8-10W,5,1560.0,1665.0,1,2560.0,,,,,,,,13.902116286754609,,,,,,,,,,,,,,,,,8.244315774440766
5,783,1635.0,4160.0,1810.0,291514,2,4,1,1.6,1,1,160.0,1270.0,1560.0,1,MT,2,L,1,3,1,92.0,8-10W,5,1560.0,1645.0,1,2560.0,,,,,,,,18.49366827368736,,,,,,,,,,,20.142661725282668,,,,,,15.648904547691345
5,783,1635.0,4170.0,1810.0,291514,2,4,1,1.6,1,1,160.0,1270.0,1560.0,1,MT,2,L,1,3,1,92.0,8-10W,5,1560.0,1645.0,1,2560.0,,,,,,,,14.1758638048172,,,,,,,,,,,15.622605543881654,,,,,,15.710625841617587
5,783,1635.0,4160.0,1810.0,291514,2,4,1,1.6,1,3,160.0,1270.0,1560.0,1,MT,2,L,1,3,1,92.0,8-10W,5,1560.0,1645.0,1,2560.0,,,,,,,,29.93056787014008,,,,,,,,,,,31.82780200481415,,,,,,17.434621572494507
6,807,1770.0,4810.0,1910.0,501564,2,4,1,2.0,1,1,320.0,1870.0,1630.0,1,AT,2,T,1,2,1,148.0,15-20W,7,1632.0,2515.0,1,2800.0,,,,,,,,,,,,,,,,,,,,125.84916328430175,,,,,
6,807,1770.0,4810.0,1910.0,501564,2,4,1,2.0,3,1,320.0,1990.0,1630.0,1,AT,2,T,1,2,1,148.0,15-20W,7,1632.0,2515.0,1,2800.0,,,,,,,,,,,,,,,,,,,,16.628022523522375,,,,,
8,872,1655.0,4629.0,1898.0,482497,2,4,4,2.0,3,1,350.0,1900.0,1617.0,1,AT,2,T,2,2,1,169.0,35-50W,5,1614.0,2365.0,1,2807.0,39.443874818086634,,,,,40.48365865707397,,,,,,,,,,,,,,39.67197629451752,,,,,
11,872,1653.0,4629.0,1880.0,482497,2,4,4,2.0,3,3,350.0,1900.0,1617.0,1,ATDCT,2,T,2,2,1,155.0,35-50W,5,1613.0,2320.0,1,2807.0,32.366498771905896,,,,,31.74114454030991,,,,,,,,,,,,,,32.366493877470496,,,,,
8,872,1655.0,4629.0,1898.0,482497,2,4,4,2.0,3,1,350.0,1900.0,1617.0,1,AT,2,T,2,2,1,155.0,35-50W,5,1614.0,2365.0,1,2807.0,27.679432629048826,,,,,27.415643494427204,,,,,,,,,,,,,,28.092063076496125,,,,,
8,872,1655.0,4629.0,1898.0,482497,2,4,4,2.0,3,1,350.0,1900.0,1617.0,1,AT,2,T,2,2,1,165.0,35-50W,5,1614.0,2365.0,1,2807.0,40.81647496819496,,,,,42.728503532409675,,,,,,,,,,,,,,41.488129758834845,,,,,
8,872,1655.0,4629.0,1898.0,482497,2,4,4,2.0,3,3,350.0,1900.0,1617.0,1,AT,2,T,2,2,1,155.0,35-50W,5,1614.0,2365.0,1,2807.0,35.2397732886672,,,,,34.86915493369102,,,,,,,,,,,,,,36.41513531744479,,,,,
7,836,1655.0,4475.0,1850.0,194450,2,4,3,1.6,1,1,265.0,1541.0,1620.0,1,DCT,2,T,1,1,1,130.0,15-20W,5,1631.0,2090.0,1,2670.0,,,,,,,,,,,53.207599712610254,,,,,,,,,,,,,,81.19035195827485
4,836,1680.0,4325.0,1795.0,194450,2,4,3,2.0,1,1,184.0,1535.0,1550.0,1,AT,2,L,1,1,1,104.0,15-20W,5,1550.0,1910.0,1,2630.0,,,,,,,,,,,1.3207228650525211,,,,,,,,,2.8085211403667927,,,,,
4,836,1680.0,4325.0,1795.0,194450,2,4,3,2.0,1,3,184.0,1535.0,1550.0,1,AT,2,L,1,1,1,104.0,15-20W,5,1550.0,1910.0,1,2630.0,,,,,,,,,,,8.011153556704521,,,,,,,,,6.3564744824171076,,,,,
5,836,1680.0,4325.0,1795.0,194450,2,4,3,2.0,1,1,184.0,1515.0,1550.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1890.0,1,2630.0,,,,,,,,,,,2.169511509612202,,,,,,,,,,2.9902262619882816,,,,
5,836,1680.0,4325.0,1795.0,194450,2,4,3,2.0,1,3,184.0,1515.0,1550.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1890.0,1,2630.0,,,,,,,,,,,15.152500262260435,,,,,,,,,,13.75395712852478,,,,
5,836,1680.0,4325.0,1795.0,194450,2,4,3,2.0,3,3,184.0,1610.0,1550.0,1,MT,2,L,1,1,1,104.0,15-20W,5,1550.0,1985.0,1,2630.0,,,,,,,,,,,0.5910088812187314,,,,,,,,,,1.3599469319730997,,,,
6,836,1655.0,4475.0,1850.0,194450,2,4,3,2.0,1,1,203.0,1486.0,1620.0,1,AT,2,L,1,1,1,121.0,15-20W,5,1631.0,2090.0,1,2670.0,,,,,,,,,,,0.7918771487846971,,,,,,,,,1.1148260013014075,,,,,
6,836,1655.0,4475.0,1850.0,194450,2,4,3,2.0,1,3,203.0,1486.0,1620.0,1,AT,2,L,1,1,1,121.0,15-20W,5,1631.0,2090.0,1,2670.0,,,,,,,,,,,0.31290383484214546,,,,,,,,,0.7681508441641927,,,,,
7,836,1655.0,4475.0,1850.0,194450,2,4,3,1.6,1,1,265.0,1545.0,1620.0,1,DCT,2,T,1,1,1,130.0,15-20W,5,1631.0,2090.0,1,2670.0,,,,,,,,,,,26.215102822631604,,,,,,,,,,,,,,59.05032403022051
7,836,1655.0,4475.0,1850.0,194450,2,4,3,1.6,1,3,265.0,1541.0,1620.0,1,DCT,2,T,1,1,1,130.0,15-20W,5,1631.0,2090.0,1,2670.0,,,,,,,,,,,17.602576673552395,,,,,,,,,,,,,,20.175733579397203
7,836,1655.0,4475.0,1850.0,194450,2,4,3,1.6,1,3,265.0,1545.0,1620.0,1,DCT,2,T,1,1,1,130.0,15-20W,5,1631.0,2090.0,1,2670.0,,,,,,,,,,,9.322432568371298,,,,,,,,,,,,,,12.721377505362033
7,836,1655.0,4475.0,1850.0,194450,2,4,3,1.6,3,1,265.0,1627.0,1620.0,1,DCT,2,T,1,1,1,130.0,15-20W,5,1631.0,2150.0,1,2670.0,,,,,,,,,,,1.451601646989584,,,,,,,,,,,,,,5.1099622762948265
7,836,1655.0,4475.0,1850.0,194450,2,4,3,1.6,3,3,265.0,1627.0,1620.0,1,DCT,2,T,1,1,1,130.0,15-20W,5,1631.0,2150.0,1,2670.0,,,,,,,,,,,1.0601308417320252,,,,,,,,,,,,,,0.8809521482512355
0,864,1654.0,4354.0,1840.0,302513,2,4,1,1.5,1,1,215.0,1340.0,1585.0,1,CVT,2,T,1,3,1,115.0,5-8W,5,1586.0,1715.0,1,2610.0,,,,,,,,,,,,,,,,,,,,,,,49.3081902217865,,
5,864,1654.0,4354.0,1840.0,302513,2,4,1,1.5,1,1,143.0,1285.0,1585.0,1,MT,2,L,1,3,1,88.0,5-8W,5,1586.0,1670.0,1,2610.0,,,,,,,,,,,,,,,,,,,64.36800429821014,,,,61.65284974575043,,
5,864,1654.0,4354.0,1840.0,302513,2,4,1,1.5,1,1,143.0,1330.0,1585.0,1,MT,2,L,1,3,1,88.0,5-8W,5,1586.0,1705.0,1,2610.0,,,,,,,,,,,,,,,,,,,30.2657896655798,,,,23.36545952796936,,
6,864,1654.0,4354.0,1840.0,302513,2,4,1,1.5,1,1,215.0,1350.0,1585.0,1,MT,2,T,1,3,1,115.0,5-8W,5,1586.0,1725.0,1,2610.0,,,,,,,,,,,,,,,,,,,4.015272715091705,,,,7.242613810971379,,
4,126,1624.0,4314.0,1809.0,854548,2,4,1,1.5,1,1,150.0,1258.0,1526.0,1,AT,2,L,1,3,1,88.0,10-15W,5,1536.0,1690.0,1,2585.0,,,,,,,,,,,,,,,,,,,,,,,77.39791603088379,,
5,126,1624.0,4314.0,1809.0,854548,2,4,1,1.5,1,1,150.0,1198.0,1526.0,1,MT,2,L,1,3,1,88.0,10-15W,5,1536.0,1630.0,1,2585.0,,,,,,,,,,,,,,,,,,,11.155684488788246,,,,14.284376480579374,,
6,126,1624.0,4314.0,1809.0,854548,2,3,1,1.0,1,1,170.0,1290.0,1526.0,1,AT,2,T,1,3,1,92.0,10-15W,5,1536.0,1722.0,1,2585.0,,,,,,,,,,,,,,,,,,5.907446360886098,,,,,,,
7,750,1574.0,4348.0,1807.0,245609,2,4,4,1.4,1,1,225.0,1425.0,1549.0,1,DCT,2,T,1,1,1,96.0,15-20W,5,1521.0,1880.0,2,2680.0,,,,,,,,,,,,,,73.75081464767456,,,,,,,,,,79.66293403625487,
5,750,1574.0,4348.0,1807.0,245609,2,4,4,1.4,1,1,225.0,1395.0,1549.0,1,MT,2,T,1,1,1,96.0,10-15W,5,1521.0,1850.0,2,2680.0,,,,,,,,,,,,,,1.626298682242632,,,,,1.8855028209090232,,,,,1.4974704796075822,
5,750,1574.0,4348.0,1807.0,245609,2,4,4,1.4,1,1,225.0,1395.0,1549.0,1,MT,2,T,1,1,1,96.0,15-20W,5,1521.0,1850.0,2,2680.0,,,,,,,,,,,,,,3.983322533071041,,,,,3.2168653862178327,,,,,3.17390226110816,
5,750,1574.0,4348.0,1807.0,245609,2,4,4,1.6,1,1,155.0,1285.0,1549.0,1,MT,2,L,1,1,1,81.0,10-15W,5,1521.0,1750.0,2,2680.0,,,,,,,,,,,,,,1.0098466271162032,,,,,1.495562588647008,,,,,,0.3871103145927191
5,750,1574.0,4348.0,1807.0,245609,2,4,4,1.6,1,1,155.0,1285.0,1549.0,1,MT,2,L,1,1,1,81.0,15-20W,5,1521.0,1750.0,2,2680.0,,,,,,,,,,,,,,1.9352332483232024,,,,,2.0527835498005147,,,,,,0.7573946527391672
6,750,1574.0,4348.0,1807.0,245609,2,4,4,1.6,1,1,155.0,1320.0,1549.0,1,AT,2,L,1,1,1,81.0,15-20W,5,1521.0,1780.0,2,2680.0,,,,,,,,,,,,,,21.70173756480217,,,,,,,,,,,17.512974781990053
7,750,1574.0,4348.0,1807.0,245609,2,4,4,1.4,1,1,250.0,1430.0,1549.0,1,DCT,2,T,1,1,1,110.0,15-20W,5,1521.0,1885.0,2,2680.0,,,,,,,,,,,,,,18.852390476465228,,,,,,,,,,21.687568348646163,
0,537,1525.0,4065.0,1695.0,651347,2,4,5,1.5,1,1,155.0,1078.0,1480.0,1,CVT,2,L,1,3,1,96.0,8-10W,5,1465.0,1500.0,2,2530.0,,63.88429982662201,,,,,,,,,,,,,,,,,,,,,150.42734449386597,,
0,537,1525.0,4065.0,1695.0,651347,2,4,5,1.5,1,1,155.0,1105.0,1480.0,1,CVT,2,L,1,3,1,96.0,8-10W,5,1465.0,1500.0,2,2530.0,,13.773011559247973,,,,,,,,,,,,,,,,,,,,,9.201294376254081,,
0,537,1525.0,4065.0,1695.0,651347,2,4,5,1.5,1,1,155.0,1116.0,1480.0,1,CVT,2,L,1,3,1,96.0,8-10W,5,1465.0,1500.0,2,2530.0,,13.063446149379015,,,,,,,,,,,,,,,,,,,,,8.121437445580959,,
0,537,1525.0,4065.0,1695.0,651347,2,4,5,1.5,1,3,155.0,1078.0,1480.0,1,CVT,2,L,1,3,1,96.0,8-10W,5,1465.0,1500.0,2,2530.0,,25.65384915716946,,,,,,,,,,,,,,,,,,,,,17.864757112264634,,
0,537,1525.0,4065.0,1695.0,651347,2,4,5,1.5,1,3,155.0,1105.0,1480.0,1,CVT,2,L,1,3,1,96.0,8-10W,5,1465.0,1500.0,2,2530.0,,5.651505271568895,,,,,,,,,,,,,,,,,,,,,1.1134857317805291,,
0,537,1525.0,4065.0,1695.0,651347,2,4,5,1.5,1,3,155.0,1116.0,1480.0,1,CVT,2,L,1,3,1,96.0,8-10W,5,1465.0,1500.0,2,2530.0,,5.552507641837001,,,,,,,,,,,,,,,,,,,,,1.0850680705904958,,
5,537,1525.0,3900.0,1695.0,651347,2,4,5,1.3,1,1,127.0,1095.0,1490.0,1,AT,2,L,1,3,1,73.0,8-10W,5,1475.0,1510.0,2,2500.0,,2.0708314848691227,,,,,,,,,,,,,,,,2.691305022835732,,,,,,,
5,537,1525.0,3900.0,1695.0,651347,2,4,5,1.3,1,3,127.0,1095.0,1490.0,1,AT,2,L,1,3,1,73.0,8-10W,5,1475.0,1510.0,2,2500.0,,6.494308730661869,,,,,,,,,,,,,,,,6.699176872968674,,,,,,,
5,537,1525.0,3900.0,1695.0,651347,2,4,5,1.5,1,3,145.0,1120.0,1490.0,1,AT,2,L,1,3,1,88.0,8-10W,5,1475.0,1510.0,2,2500.0,,6.961435569524765,,,,,,,,,,,,,,,,,,,,,0.5581191790103912,,
5,537,1525.0,3900.0,1695.0,651347,2,4,5,1.5,1,3,145.0,1135.0,1490.0,1,AT,2,L,1,3,1,88.0,8-10W,5,1475.0,1510.0,2,2500.0,,3.645812061652541,,,,,,,,,,,,,,,,,,,,,0.3116177904605866,,
5,537,1525.0,3900.0,1695.0,651347,2,4,5,1.3,1,3,127.0,1060.0,1490.0,1,MT,2,L,1,3,1,73.0,8-10W,5,1475.0,1510.0,2,2500.0,,7.03941344976425,,,,,,,,,,,,,,,,6.997780230045319,,,,,,,
5,537,1525.0,4065.0,1695.0,651347,2,4,5,1.5,1,1,155.0,1058.0,1480.0,1,MT,2,L,1,3,1,96.0,5-8W,5,1465.0,1470.0,2,2530.0,,2.9986330531537533,,,,,,,,,,,,,,,,,2.1537576255947357,,,,3.3947203671932216,,
5,537,1525.0,4065.0,1695.0,651347,2,4,5,1.5,1,1,155.0,1058.0,1480.0,1,MT,2,L,1,3,1,96.0,8-10W,5,1465.0,1470.0,2,2530.0,,4.771346589624882,,,,,,,,,,,,,,,,,3.7899941599369047,,,,8.48893982321024,,
5,537,1525.0,3900.0,1695.0,651347,2,4,5,1.5,1,3,145.0,1095.0,1490.0,1,MT,2,L,1,3,1,88.0,8-10W,5,1475.0,1510.0,2,2500.0,,3.262302536070347,,,,,,,,,,,,,,,,,2.436929288357496,,,,0.15362366139888764,,
5,537,1525.0,4065.0,1695.0,651347,2,4,5,1.5,1,3,155.0,1058.0,1480.0,1,MT,2,L,1,3,1,96.0,8-10W,5,1465.0,1470.0,2,2530.0,,3.785389465540648,,,,,,,,,,,,,,,,,3.0273492750525475,,,,1.6873276773095132,,
6,638,1745.0,4640.0,1825.0,409854,2,4,1,1.5,1,1,210.0,1554.0,1565.0,1,AT,2,T,1,1,1,110.0,10-15W,5,1565.0,2064.0,1,2680.0,,,,,,,,,,,,85.92493409872057,,,,,,,,,,,175.05392980575562,,
6,638,1710.0,4649.0,1852.0,409854,2,4,1,1.5,1,1,210.0,1560.0,1565.0,1,AT,2,T,1,1,1,110.0,10-15W,5,1565.0,2064.0,1,2680.0,,,,,,,,,,,,250.74458866119386,,,,,,,,,,,346.66299407958985,,
6,638,1710.0,4681.0,1827.0,409854,2,4,1,1.5,1,1,210.0,1560.0,1565.0,1,AT,2,T,1,1,1,110.0,10-15W,5,1565.0,2064.0,1,2680.0,,,,,,,,,,,,92.83122057676316,,,,,,,,,,,235.33946390151974,,
6,638,1710.0,4681.0,1827.0,409854,2,4,1,1.5,1,1,210.0,1560.0,1565.0,1,MT,2,T,1,1,1,110.0,10-15W,5,1565.0,2059.0,1,2680.0,,,,,,,,,,,,60.821799578666685,,,,,,,57.6051335644722,,,,117.15001929283142,,
7,638,1720.0,4600.0,1860.0,409854,2,4,1,1.3,1,1,235.0,1610.0,1585.0,1,DCT,2,T,1,1,1,102.0,10-15W,5,1585.0,2168.0,1,2680.0,,,,,,,,,,,,4.8944949747622015,,,,,,9.367214151844383,,,,,,,
7,638,1710.0,4681.0,1827.0,409854,2,4,1,1.5,1,1,210.0,1580.0,1565.0,1,DCT,2,T,1,1,1,110.0,10-15W,5,1565.0,2084.0,1,2680.0,,,,,,,,,,,,0.6374859917163849,,,,,,,,,,,13.526656775474546,,
7,638,1720.0,4600.0,1860.0,409854,2,4,1,2.0,1,1,315.0,1670.0,1585.0,1,DCT,2,T,1,1,1,145.0,10-15W,5,1585.0,2230.0,1,2680.0,,,,,,,,,,,,16.25090448513627,,,,,,,,20.6505467492342,,,,,
4,638,1690.0,4640.0,1825.0,409854,2,4,1,2.4,1,1,210.0,1556.0,1565.0,1,AT,2,L,1,1,1,120.0,10-15W,5,1565.0,2066.0,1,2680.0,,,,,,,,,,,,0.6483923332393169,,,,,,,,,,0.3400410664081573,,,
4,638,1710.0,4649.0,1852.0,409854,2,4,1,2.4,1,1,210.0,1564.0,1565.0,1,AT,2,L,1,1,1,120.0,10-15W,5,1565.0,2074.0,1,2680.0,,,,,,,,,,,,4.29928911536932,,,,,,,,,,4.500985778570176,,,
4,638,1690.0,4640.0,1825.0,409854,2,4,1,2.4,1,3,210.0,1556.0,1565.0,1,AT,2,L,1,1,1,120.0,10-15W,5,1565.0,2066.0,1,2680.0,,,,,,,,,,,,3.237442308217287,,,,,,,,,,3.683664864897728,,,
4,638,1710.0,4649.0,1852.0,409854,2,4,1,2.4,1,3,210.0,1564.0,1565.0,1,AT,2,L,1,1,1,120.0,10-15W,5,1565.0,2074.0,1,2680.0,,,,,,,,,,,,1.7698581966757774,,,,,,,,,,2.007915956228972,,,
5,638,1690.0,4640.0,1825.0,409854,2,4,1,2.0,1,3,186.0,1560.0,1565.0,1,MT,2,L,1,1,1,98.0,10-15W,5,1565.0,2030.0,1,2680.0,,,,,,,,,,,,25.896454000473017,,,,,,,,,28.52960577249527,,,,
5,638,1690.0,4640.0,1825.0,409854,2,4,1,2.4,1,3,210.0,1580.0,1565.0,1,MT,2,L,1,1,1,120.0,10-15W,5,1565.0,2030.0,1,2680.0,,,,,,,,,,,,1.402235495224595,,,,,,,,,,0.9764615888893604,,,
6,638,1690.0,4640.0,1825.0,409854,2,4,1,1.5,1,1,210.0,1541.0,1565.0,1,MT,2,T,1,1,1,110.0,10-15W,5,1565.0,2051.0,1,2680.0,,,,,,,,,,,,13.558746857196093,,,,,,,36.337763795107605,,,,25.435226876214145,,
6,638,1745.0,4640.0,1825.0,409854,2,4,1,1.5,1,1,210.0,1541.0,1565.0,1,MT,2,T,1,1,1,110.0,10-15W,5,1565.0,2051.0,1,2680.0,,,,,,,,,,,,105.22436535477638,,,,,,,82.33574445009232,,,,118.66357046127321,,
6,638,1710.0,4649.0,1852.0,409854,2,4,1,1.5,1,1,210.0,1549.0,1565.0,1,MT,2,T,1,1,1,110.0,10-15W,5,1565.0,2059.0,1,2680.0,,,,,,,,,,,,37.40905048325658,,,,,,,54.40785223901272,,,,50.7990064931661,,
6,638,1710.0,4649.0,1852.0,409854,2,4,1,1.5,1,1,210.0,1560.0,1565.0,1,MT,2,T,1,1,1,110.0,10-15W,5,1565.0,2059.0,1,2680.0,,,,,,,,,,,,146.7887136721611,,,,,,,112.17403322219849,,,,144.95180057525636,,
6,638,1690.0,4640.0,1825.0,409854,2,4,1,1.5,1,3,210.0,1541.0,1565.0,1,MT,2,T,1,1,1,110.0,10-15W,5,1565.0,2051.0,1,2680.0,,,,,,,,,,,,128.50681731700897,,,,,,,117.49698932647705,,,,40.29018021203578,,
