,class_id,sale_quantity,brand_id,compartment,type_id,level_id,department_id,TR,gearbox_type,displacement,if_charging,price_level,driven_type_id,fuel_type_id,newenergy_type_id,emission_standards_id,if_MPV_id,if_luxurious_id,power,cylinder_number,engine_torque,car_length,car_width,car_height,total_quality,equipment_quality,rated_passenger,wheelbase,front_track,rear_track,year,month,sale_predict
44294,735971,0.0,761,3,2,1,2,6,AT,1.8,L,10-15W,1,1,1,1,2,1,105.0,4,177.0,4671.0,1815.0,1478.0,1840.0,1430.0,5,2685.0,1544.0,1558.0,2017,9,0.909970856755972
44295,735971,0.0,761,3,2,1,2,6,AT,1.8,L,10-15W,1,1,1,3,2,1,108.0,4,177.0,4671.0,1815.0,1478.0,1840.0,1430.0,5,2685.0,1544.0,1558.0,2017,9,3.3599469833076
44296,735971,0.0,761,3,2,1,2,6,DCT,1.0,T,10-15W,1,1,1,1,2,1,85.0,3,170.0,4609.0,1798.0,1486.0,1675.0,1240.0,5,2640.0,1538.0,1541.0,2017,9,1.0114730072021485
44357,950264,188.0,498,2,1,1,1,6,MT,1.5,T,15-20W,1,1,1,1,2,1,124.0,4,250.0,4545.0,1855.0,1690.0,1843.0,1468.0,5,2700.0,1574.0,1593.0,2017,9,154.81575651168822
44358,950264,9.0,498,2,1,1,1,6,DCT,2.0,T,15-20W,3,1,1,1,2,1,162.0,4,350.0,4545.0,1855.0,1690.0,2055.0,1680.0,5,2700.0,1574.0,1593.0,2017,9,19.514914145469664
44359,950264,677.0,498,2,1,1,1,7,DCT,1.5,T,15-20W,1,1,1,1,2,1,124.0,4,250.0,4545.0,1855.0,1690.0,1876.0,1501.0,5,2700.0,1574.0,1593.0,2017,9,590.2810601806641
44360,950264,0.0,498,2,1,1,1,6,DCT,2.0,T,15-20W,1,1,1,1,2,1,162.0,4,350.0,4545.0,1855.0,1690.0,1967.0,1592.0,5,2700.0,1574.0,1593.0,2017,9,21.895655393600464
45098,923841,713.0,450,3,2,2,2,6,AT,1.5,T,15-20W,1,1,1,1,2,1,120.0,4,250.3,4855.0,1854.0,1476.0,1960.0,1520.0,5,2737.0,1585.0,1587.0,2017,9,459.5252102279663
45099,923841,0.0,450,3,2,2,2,6,AT,1.6,T,15-20W,1,1,1,1,2,1,131.0,4,235.0,4855.0,1854.0,1474.0,1960.0,1535.0,5,2737.0,1585.0,1587.0,2017,9,6.624414300918579
45100,923841,0.0,450,3,2,2,2,6,AT,1.6,T,15-20W,1,1,1,1,2,1,131.0,4,235.0,4869.0,1854.0,1472.0,2000.0,1580.0,5,2737.0,1585.0,1587.0,2017,9,3.225127556324005
45101,923841,0.0,450,3,2,2,2,6,AT,1.6,T,15-20W,1,1,1,3,2,1,135.0,4,235.0,4869.0,1854.0,1472.0,2000.0,1580.0,5,2737.0,1585.0,1587.0,2017,9,0.6522893142700196
45102,923841,0.0,450,3,2,2,2,6,AT,2.0,L,15-20W,1,1,1,1,2,1,108.0,4,190.0,4855.0,1854.0,1474.0,1960.0,1535.0,5,2737.0,1585.0,1587.0,2017,9,23.186640741229052
45103,923841,0.0,450,3,2,2,2,6,AT,2.0,L,15-20W,1,1,1,1,2,1,108.0,4,190.0,4869.0,1854.0,1472.0,1985.0,1565.0,5,2737.0,1585.0,1587.0,2017,9,15.256777758598327
45104,923841,0.0,450,3,2,2,2,6,AT,2.0,L,15-20W,1,1,1,3,2,1,113.0,4,190.0,4869.0,1854.0,1472.0,1985.0,1565.0,5,2737.0,1585.0,1587.0,2017,9,8.750122468173505
45105,923841,0.0,450,3,2,2,2,6,AT,2.4,L,15-20W,1,1,1,1,2,1,134.0,4,240.0,4855.0,1854.0,1474.0,1990.0,1565.0,5,2737.0,1585.0,1587.0,2017,9,0.29850046992301943
45106,923841,0.0,450,3,2,2,2,6,AT,2.4,L,15-20W,1,1,1,1,2,1,134.0,4,240.0,4869.0,1854.0,1472.0,2010.0,1590.0,5,2737.0,1585.0,1587.0,2017,9,0.6301485478878022
45107,923841,0.0,450,3,2,2,2,6,AT,2.4,L,15-20W,1,1,1,3,2,1,137.0,4,240.0,4869.0,1854.0,1472.0,2010.0,1590.0,5,2737.0,1585.0,1587.0,2017,9,1.3365589743852615
45108,923841,0.0,450,3,2,2,2,6,MT,1.6,T,15-20W,1,1,1,3,2,1,135.0,4,235.0,4869.0,1854.0,1472.0,1955.0,1535.0,5,2737.0,1585.0,1587.0,2017,9,0.07694587975740433
46282,291086,9.0,761,3,2,2,2,6,AT,2.0,L,20-25W,1,1,1,1,2,1,108.0,4,190.0,4843.0,1856.0,1484.0,2020.0,1585.0,5,2737.0,1585.0,1588.0,2017,9,124.85467861175538
46283,291086,282.0,761,3,2,2,2,9,AT,1.5,T,20-25W,1,1,1,1,2,1,120.0,4,252.0,4902.0,1863.0,1456.0,1900.0,1430.0,5,2829.0,1603.0,1607.0,2017,9,56.63041760869325
46284,291086,38.0,761,3,2,2,2,9,AT,2.0,T,20-25W,1,1,1,1,2,1,187.0,4,350.0,4902.0,1863.0,1461.0,1990.0,1530.0,5,2829.0,1585.0,1589.0,2017,9,14.7973636713624
46285,291086,47.0,761,3,2,2,2,6,AT,1.6,T,20-25W,1,1,1,1,2,1,131.0,4,235.0,4843.0,1856.0,1484.0,2025.0,1590.0,5,2737.0,1585.0,1588.0,2017,9,391.95762672424314
46286,291086,0.0,761,3,2,2,2,6,AT,1.6,T,20-25W,1,1,1,3,2,1,131.0,4,235.0,4843.0,1856.0,1484.0,2025.0,1590.0,5,2737.0,1585.0,1588.0,2017,9,2.0390326881408694
46287,291086,0.0,761,3,2,2,2,6,AT,1.6,T,20-25W,1,1,1,3,2,1,135.0,4,235.0,4830.0,1856.0,1484.0,2025.0,1590.0,5,2737.0,1585.0,1587.0,2017,9,0.19619662761688236
46288,291086,0.0,761,3,2,2,2,6,AT,2.0,L,20-25W,1,1,1,3,2,1,108.0,4,190.0,4830.0,1856.0,1484.0,1990.0,1555.0,5,2737.0,1585.0,1587.0,2017,9,0.7182721567153929
46289,291086,0.0,761,3,2,2,2,6,AT,2.0,L,20-25W,1,1,1,3,2,1,108.0,4,190.0,4843.0,1856.0,1484.0,2020.0,1585.0,5,2737.0,1585.0,1588.0,2017,9,2.5969189739227296
46290,291086,0.0,761,3,2,2,2,6,AT,2.0,L,20-25W,1,1,1,3,2,1,113.0,4,190.0,4830.0,1856.0,1484.0,2020.0,1585.0,5,2737.0,1585.0,1587.0,2017,9,3.0414584350585936
46291,291086,0.0,761,3,2,2,2,6,AT,2.0,T,20-25W,1,1,1,1,2,1,184.0,4,350.0,4834.0,1856.0,1494.0,2095.0,1660.0,5,2737.0,1585.0,1588.0,2017,9,2.675202976465225
46292,291086,0.0,761,3,2,2,2,6,AT,2.0,T,20-25W,1,1,1,3,2,1,166.0,4,350.0,4830.0,1856.0,1484.0,2085.0,1650.0,5,2737.0,1585.0,1587.0,2017,9,0.193758487701416
46293,291086,0.0,761,3,2,2,2,6,AT,2.0,T,20-25W,1,1,1,3,2,1,184.0,4,350.0,4834.0,1856.0,1494.0,2095.0,1660.0,5,2737.0,1585.0,1588.0,2017,9,0.29296274423599244
46294,291086,0.0,761,3,2,2,2,6,AT,2.4,L,20-25W,1,1,1,3,2,1,125.0,4,225.0,4830.0,1856.0,1484.0,2005.0,1570.0,5,2737.0,1585.0,1587.0,2017,9,0.0020692388713359827
46295,291086,0.0,761,3,2,2,2,6,AT,2.4,L,20-25W,1,1,1,3,2,1,134.0,4,240.0,4843.0,1856.0,1484.0,2060.0,1625.0,5,2737.0,1585.0,1588.0,2017,9,0.9218053352832796
46296,291086,0.0,761,3,2,2,2,6,AT,2.4,L,20-25W,1,1,1,3,2,1,137.0,4,240.0,4830.0,1856.0,1484.0,2025.0,1590.0,5,2737.0,1585.0,1587.0,2017,9,0.10321179747581484
46297,291086,0.0,761,3,2,2,2,6,MT,1.6,T,20-25W,1,1,1,3,2,1,132.0,4,230.0,4830.0,1856.0,1484.0,1980.0,1545.0,5,2737.0,1585.0,1587.0,2017,9,0.0
46298,291086,0.0,761,3,2,2,2,6,MT,1.6,T,20-25W,1,1,1,3,2,1,135.0,4,235.0,4830.0,1856.0,1484.0,1980.0,1545.0,5,2737.0,1585.0,1587.0,2017,9,0.006331303939223289
46303,169673,219.0,682,2,1,2,1,6,MT,1.5,T,5-8W,1,1,1,1,2,1,110.0,4,215.0,4715.0,1830.0,1780.0,2095.0,1570.0,7,2760.0,1547.0,1550.0,2017,9,74.50289218902589
46601,270690,19.0,98,2,3,3,1,5,MT,1.5,L,5WL,2,1,1,1,1,1,82.0,4,146.5,4415.0,1685.0,1850.0,1825.0,1236.0,5,2720.0,1420.0,1440.0,2017,9,22.432407578229903
46602,270690,653.0,98,2,3,3,1,5,MT,1.5,L,5WL,2,1,1,1,1,1,82.0,4,146.5,4415.0,1685.0,1850.0,1825.0,1256.0,5,2720.0,1420.0,1440.0,2017,9,721.9577479553222
46603,270690,134.0,98,2,3,3,1,5,MT,1.2,L,5WL,2,1,1,1,1,1,60.3,4,116.0,4415.0,1685.0,1850.0,1825.0,1215.0,5,2720.0,1420.0,1440.0,2017,9,151.62287145614627
46604,270690,0.0,98,2,3,3,1,5,MT,1.2,L,5WL,2,1,1,1,1,1,65.0,4,116.0,4415.0,1685.0,1850.0,1825.0,1206.0,5,2720.0,1420.0,1440.0,2017,9,0.8337223982810974
46605,270690,0.0,98,2,3,3,1,5,MT,1.2,L,5WL,2,1,1,1,1,1,65.0,4,116.0,4415.0,1685.0,1850.0,1825.0,1226.0,5,2720.0,1420.0,1440.0,2017,9,10.967385518550874
46606,270690,0.0,98,2,3,3,1,5,MT,1.2,L,5WL,2,1,1,3,1,1,65.0,4,116.0,4415.0,1685.0,1850.0,1825.0,1206.0,5,2720.0,1420.0,1440.0,2017,9,0.3895131415128708
46607,270690,0.0,98,2,3,3,1,5,MT,1.2,L,5WL,2,1,1,3,1,1,65.0,4,116.0,4415.0,1685.0,1850.0,1825.0,1226.0,5,2720.0,1420.0,1440.0,2017,9,4.472677199840546
46608,270690,0.0,98,2,3,3,1,5,MT,1.5,L,5WL,2,1,1,3,1,1,82.0,4,146.5,4415.0,1685.0,1850.0,1825.0,1236.0,5,2720.0,1420.0,1440.0,2017,9,4.544806567430496
46609,270690,0.0,98,2,3,3,1,5,MT,1.5,L,5WL,2,1,1,3,1,1,82.0,4,146.5,4415.0,1685.0,1850.0,1825.0,1256.0,5,2720.0,1420.0,1440.0,2017,9,32.21373994588852
46649,683364,6.0,236,2,1,1,1,0,CVT,1.5,T,10-15W,1,1,1,1,2,1,110.0,4,210.0,4451.0,1916.0,1945.0,1900.0,1500.0,5,2670.0,1540.0,1540.0,2017,9,0.3595833349227905
46650,683364,56.0,236,2,1,1,1,0,CVT,1.5,T,10-15W,1,1,1,1,2,1,110.0,4,210.0,4451.0,1845.0,1675.0,1900.0,1460.0,5,2670.0,1540.0,1540.0,2017,9,30.08389372348785
46651,683364,0.0,236,2,1,1,1,6,MT,1.5,T,10-15W,1,1,1,1,2,1,110.0,4,210.0,4451.0,1845.0,1675.0,1880.0,1440.0,5,2670.0,1540.0,1540.0,2017,9,11.187332965135576
46673,861459,222.0,498,3,2,1,1,7,DCT,1.5,T,10-15W,1,1,1,1,2,1,124.0,4,250.0,4671.0,1835.0,1464.0,1720.0,1270.0,5,2715.0,1562.0,1571.0,2017,9,185.77179153442384
46674,861459,7.0,498,3,2,1,1,7,DCT,1.0,T,10-15W,1,1,1,1,2,1,92.0,3,170.0,4671.0,1835.0,1464.0,1690.0,1240.0,5,2715.0,1562.0,1571.0,2017,9,16.312473460435868
46675,861459,0.0,498,3,2,1,1,6,MT,1.5,T,10-15W,1,1,1,1,2,1,124.0,4,250.0,4671.0,1835.0,1464.0,1710.0,1260.0,5,2715.0,1562.0,1571.0,2017,9,16.588875015974043
47502,905745,159.0,761,2,1,3,2,6,AT,1.4,T,10-15W,1,1,1,1,2,1,105.0,4,205.0,4278.0,1781.0,1648.0,1840.0,1430.0,5,2555.0,1540.0,1540.0,2017,9,90.06353531360627
47503,905745,6.0,761,2,1,3,2,6,MT,1.4,T,10-15W,1,1,1,1,2,1,105.0,4,205.0,4278.0,1781.0,1648.0,1815.0,1405.0,5,2555.0,1540.0,1540.0,2017,9,7.45059782102704
47504,905745,0.0,761,2,1,3,2,6,AT,1.4,T,10-15W,1,1,1,1,2,1,103.0,4,200.0,4278.0,1774.0,1646.0,1840.0,1420.0,5,2555.0,1540.0,1540.0,2017,9,0.8891032139956951
47505,905745,0.0,761,2,1,3,2,6,AT,1.4,T,10-15W,1,1,1,1,2,1,103.0,4,200.0,4278.0,1774.0,1646.0,1840.0,1430.0,5,2555.0,1540.0,1540.0,2017,9,7.2074914836883535
47506,905745,0.0,761,2,1,3,2,6,AT,1.4,T,10-15W,1,1,1,1,2,1,103.0,4,200.0,4278.0,1781.0,1648.0,1840.0,1430.0,5,2555.0,1540.0,1540.0,2017,9,57.850436104536065
47507,905745,0.0,761,2,1,3,2,6,AT,1.4,T,10-15W,1,1,1,3,2,1,105.0,4,200.0,4278.0,1774.0,1646.0,1840.0,1420.0,5,2555.0,1540.0,1540.0,2017,9,2.373106700628996
47508,905745,0.0,761,2,1,3,2,6,AT,1.4,T,10-15W,3,1,1,1,2,1,103.0,4,200.0,4278.0,1774.0,1656.0,1920.0,1500.0,5,2555.0,1540.0,1540.0,2017,9,0.009655207097530365
47509,905745,0.0,761,2,1,3,2,6,AT,1.4,T,10-15W,3,1,1,1,2,1,103.0,4,200.0,4278.0,1774.0,1656.0,1920.0,1510.0,5,2555.0,1540.0,1540.0,2017,9,0.009655207097530365
47510,905745,0.0,761,2,1,3,2,6,AT,1.4,T,10-15W,3,1,1,1,2,1,103.0,4,200.0,4278.0,1781.0,1661.0,1920.0,1510.0,5,2555.0,1540.0,1540.0,2017,9,0.009655207097530365
47511,905745,0.0,761,2,1,3,2,6,AT,1.4,T,10-15W,3,1,1,3,2,1,105.0,4,200.0,4278.0,1774.0,1656.0,1920.0,1500.0,5,2555.0,1540.0,1540.0,2017,9,0.13184813767671585
47512,905745,0.0,761,2,1,3,2,6,MT,1.4,T,10-15W,1,1,1,1,2,1,103.0,4,200.0,4278.0,1774.0,1646.0,1815.0,1395.0,5,2555.0,1540.0,1540.0,2017,9,0.06380556970834733
47513,905745,0.0,761,2,1,3,2,6,MT,1.4,T,10-15W,1,1,1,1,2,1,103.0,4,200.0,4278.0,1774.0,1646.0,1815.0,1405.0,5,2555.0,1540.0,1540.0,2017,9,1.076483392715454
47514,905745,0.0,761,2,1,3,2,6,MT,1.4,T,10-15W,1,1,1,1,2,1,103.0,4,200.0,4278.0,1781.0,1648.0,1815.0,1405.0,5,2555.0,1540.0,1540.0,2017,9,10.35896113306284
47515,905745,0.0,761,2,1,3,2,6,MT,1.4,T,10-15W,1,1,1,3,2,1,105.0,4,200.0,4278.0,1774.0,1646.0,1815.0,1395.0,5,2555.0,1540.0,1540.0,2017,9,0.4406329050660133
48344,961962,85.0,750,3,2,1,4,6,AT,1.5,L,8-10W,1,1,1,1,2,1,81.0,4,150.0,4501.0,1704.0,1469.0,1640.0,1140.0,5,2604.0,1460.0,1500.0,2017,9,45.01466750472784
48345,961962,16.0,750,3,2,1,4,5,MT,1.4,L,8-10W,1,1,1,1,2,1,66.0,4,132.0,4501.0,1704.0,1469.0,1610.0,1120.0,5,2604.0,1460.0,1500.0,2017,9,10.193688410371543
48346,961962,16.0,750,3,2,1,4,5,MT,1.5,L,8-10W,1,1,1,1,2,1,81.0,4,150.0,4501.0,1704.0,1469.0,1610.0,1115.0,5,2604.0,1460.0,1500.0,2017,9,27.959481984972953
48347,961962,5.0,750,3,2,1,4,5,MT,1.6,L,8-10W,1,1,1,1,2,1,81.0,4,160.0,4487.0,1706.0,1470.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2017,9,26.89517974853516
48348,961962,0.0,750,3,2,1,4,5,MT,1.4,L,8-10W,1,1,1,1,2,1,66.0,4,132.0,4487.0,1706.0,1470.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2017,9,11.204409265518189
48349,961962,0.0,750,3,2,1,4,5,MT,1.4,L,8-10W,1,1,1,3,2,1,66.0,4,132.0,4487.0,1706.0,1470.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2017,9,0.9401113374531268
48350,961962,0.0,750,3,2,1,4,5,MT,1.6,L,8-10W,1,1,1,3,2,1,70.0,4,140.0,4415.0,1674.0,1415.0,1545.0,1091.0,5,2471.0,1429.0,1422.0,2017,9,0.2200964194536209
48351,961962,0.0,750,3,2,1,4,5,MT,1.6,L,8-10W,1,1,1,3,2,1,81.0,4,160.0,4487.0,1706.0,1470.0,1600.0,1120.0,5,2603.0,1460.0,1500.0,2017,9,3.3426396176218987
48352,961962,0.0,750,3,2,1,4,6,AT,1.6,L,8-10W,1,1,1,1,2,1,81.0,4,155.0,4487.0,1706.0,1470.0,1650.0,1160.0,5,2603.0,1460.0,1500.0,2017,9,9.48555267751217
48353,961962,0.0,750,3,2,1,4,6,AT,1.6,L,8-10W,1,1,1,3,2,1,81.0,4,155.0,4487.0,1706.0,1470.0,1650.0,1160.0,5,2603.0,1460.0,1500.0,2017,9,2.05894112944603
48354,961962,0.0,750,3,2,1,4,6,AT,1.6,L,8-10W,1,1,1,3,2,1,81.0,4,160.0,4487.0,1706.0,1470.0,1650.0,1170.0,5,2603.0,1460.0,1500.0,2017,9,0.26653945684432984
48355,961962,0.0,750,3,2,1,4,7,DCT,1.4,T,8-10W,1,1,1,1,2,1,96.0,4,225.0,4487.0,1706.0,1470.0,1680.0,1215.0,5,2603.0,1460.0,1500.0,2017,9,0.4328277018666267
49598,713651,260.0,537,3,2,1,5,0,CVT,1.5,T,10-15W,1,1,1,1,2,1,130.0,4,220.0,4649.0,1800.0,1416.0,1730.0,1306.0,5,2700.0,1547.0,1563.0,2017,9,124.38742799758913
49599,713651,74.0,537,3,2,1,5,0,CVT,1.5,T,10-15W,1,1,1,1,2,1,130.0,4,220.0,4649.0,1800.0,1416.0,1730.0,1326.0,5,2700.0,1547.0,1563.0,2017,9,48.867934403419504
49600,713651,25.0,537,3,2,1,5,6,MT,1.5,T,10-15W,1,1,1,1,2,1,130.0,4,226.0,4649.0,1800.0,1416.0,1730.0,1275.0,5,2700.0,1547.0,1563.0,2017,9,22.593781054019928
49601,713651,19.0,537,3,2,1,5,0,CVT,1.0,T,10-15W,1,1,1,1,2,1,92.0,3,173.0,4649.0,1800.0,1416.0,1685.0,1256.0,5,2700.0,1547.0,1563.0,2017,9,38.33734930396079
49602,713651,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,1,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1255.0,5,2670.0,1495.0,1520.0,2017,9,0.2292045795917511
49603,713651,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,1,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1280.0,5,2670.0,1495.0,1520.0,2017,9,0.11588172554969788
49604,713651,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,1,2,1,104.0,4,174.0,4565.0,1755.0,1455.0,1680.0,1260.0,5,2670.0,1495.0,1520.0,2017,9,0.2626929640769958
49605,713651,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,3,2,1,103.0,4,174.0,4500.0,1755.0,1450.0,1680.0,1240.0,5,2700.0,1495.0,1520.0,2017,9,0.051954335644841185
49606,713651,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,3,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1255.0,5,2670.0,1495.0,1520.0,2017,9,0.17254285335540773
49607,713651,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,3,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1280.0,5,2670.0,1495.0,1520.0,2017,9,0.05921999931335449
49608,713651,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,3,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1285.0,5,2670.0,1495.0,1520.0,2017,9,0.0
49609,713651,0.0,537,3,2,1,5,5,AT,1.8,L,10-15W,1,1,1,3,2,1,104.0,4,174.0,4565.0,1755.0,1455.0,1680.0,1260.0,5,2670.0,1495.0,1520.0,2017,9,0.11276348575949667
49610,713651,0.0,537,3,2,1,5,5,AT,2.0,L,10-15W,1,1,1,3,2,1,114.0,4,190.0,4535.0,1755.0,1450.0,1720.0,1315.0,5,2670.0,1495.0,1520.0,2017,9,0.02641059622168541
49611,713651,0.0,537,3,2,1,5,5,AT,2.0,L,10-15W,1,1,1,3,2,1,114.0,4,190.0,4535.0,1755.0,1450.0,1720.0,1320.0,5,2670.0,1495.0,1520.0,2017,9,0.02294905766844749
49612,713651,0.0,537,3,2,1,5,5,MT,1.8,L,10-15W,1,1,1,1,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1225.0,5,2670.0,1495.0,1520.0,2017,9,0.035044573694467535
49613,713651,0.0,537,3,2,1,5,5,MT,1.8,L,10-15W,1,1,1,3,2,1,103.0,4,174.0,4500.0,1755.0,1450.0,1680.0,1210.0,5,2700.0,1495.0,1520.0,2017,9,0.002321428656578064
49614,713651,0.0,537,3,2,1,5,5,MT,1.8,L,10-15W,1,1,1,3,2,1,104.0,4,174.0,4535.0,1755.0,1450.0,1680.0,1225.0,5,2670.0,1495.0,1520.0,2017,9,0.1298388409614563
49615,713651,0.0,537,3,2,1,5,6,MT,1.0,T,10-15W,1,1,1,1,2,1,92.0,3,173.0,4649.0,1800.0,1416.0,1685.0,1243.0,5,2700.0,1547.0,1563.0,2017,9,2.8503945130109787
50444,379876,119.0,985,3,2,1,6,6,AT,1.6,L,10-15W,1,1,1,1,2,1,86.0,4,150.0,4590.0,1820.0,1488.0,1740.0,1320.0,5,2675.0,1555.0,1550.0,2017,9,86.77672021865845
50445,379876,7.0,985,3,2,1,6,6,AT,1.2,T,10-15W,1,1,1,1,2,1,100.0,3,230.0,4590.0,1820.0,1488.0,1736.0,1320.0,5,2675.0,1555.0,1550.0,2017,9,3.869900855720043
50446,379876,7.0,985,3,2,1,6,4,AT,1.6,L,10-15W,1,1,1,1,2,1,86.0,4,150.0,4558.0,1805.0,1505.0,1798.0,1370.0,5,2612.0,1525.0,1522.0,2017,9,17.14928532958031
50447,379876,7.0,985,3,2,1,6,6,AT,1.6,T,10-15W,1,1,1,1,2,1,123.0,4,245.0,4590.0,1820.0,1488.0,1769.0,1365.0,5,2675.0,1555.0,1550.0,2017,9,2.4740307292342187
50448,379876,0.0,985,3,2,1,6,4,AT,1.6,L,10-15W,1,1,1,3,2,1,78.0,4,142.0,4558.0,1805.0,1505.0,1798.0,1380.0,5,2612.0,1525.0,1522.0,2017,9,1.0055710363388062
50449,379876,0.0,985,3,2,1,6,4,AT,1.6,L,10-15W,1,1,1,3,2,1,86.0,4,150.0,4558.0,1805.0,1505.0,1798.0,1370.0,5,2612.0,1525.0,1522.0,2017,9,0.39640632152557376
50450,379876,0.0,985,3,2,1,6,4,AT,2.0,L,10-15W,1,1,1,3,2,1,108.0,4,200.0,4558.0,1805.0,1505.0,1809.0,1431.0,5,2612.0,1525.0,1522.0,2017,9,0.014504066854715347
50451,379876,0.0,985,3,2,1,6,5,MT,1.6,L,10-15W,1,1,1,1,2,1,86.0,4,150.0,4558.0,1805.0,1505.0,1774.0,1325.0,5,2612.0,1525.0,1522.0,2017,9,17.85741201043129
50452,379876,0.0,985,3,2,1,6,5,MT,1.6,L,10-15W,1,1,1,1,2,1,86.0,4,150.0,4590.0,1820.0,1488.0,1690.0,1290.0,5,2675.0,1555.0,1550.0,2017,9,7.645830044150353
50453,379876,0.0,985,3,2,1,6,5,MT,1.6,L,10-15W,1,1,1,3,2,1,78.0,4,142.0,4558.0,1805.0,1505.0,1774.0,1340.0,5,2612.0,1525.0,1522.0,2017,9,0.4973923540115357
50454,379876,0.0,985,3,2,1,6,5,MT,1.6,L,10-15W,1,1,1,3,2,1,86.0,4,150.0,4558.0,1805.0,1505.0,1774.0,1325.0,5,2612.0,1525.0,1522.0,2017,9,1.2532711946964263
50455,379876,0.0,985,3,2,1,6,5,MT,2.0,L,10-15W,1,1,1,3,2,1,108.0,4,200.0,4558.0,1805.0,1505.0,1783.0,1365.0,5,2612.0,1525.0,1522.0,2017,9,0.008388255834579467
51974,527809,17.0,953,3,2,4,4,9,AT,2.0,T,35-50W,2,1,1,1,2,2,135.0,4,300.0,5065.0,1860.0,1476.0,2340.0,1770.0,5,3079.0,1597.0,1582.0,2017,9,0.8302564102597535
51975,527809,6.0,953,3,2,4,4,9,AT,2.0,T,35-50W,2,1,1,1,2,2,180.0,4,370.0,5065.0,1860.0,1476.0,2350.0,1800.0,5,3079.0,1597.0,1582.0,2017,9,0.058232600782066574
51976,527809,11.0,953,3,2,4,4,9,AT,2.0,T,35-50W,3,1,1,1,2,2,135.0,4,300.0,4925.0,1860.0,1476.0,2315.0,1800.0,5,2939.0,1596.0,1589.0,2017,9,7.258158335834741
51977,527809,11.0,953,3,2,4,4,9,AT,2.0,T,35-50W,3,1,1,1,2,2,135.0,4,300.0,5065.0,1860.0,1482.0,2410.0,1870.0,5,3079.0,1596.0,1581.0,2017,9,18.009665406942368
51978,527809,6.0,953,3,2,4,4,9,AT,3.0,T,35-50W,3,1,1,1,2,2,200.0,6,400.0,5065.0,1860.0,1482.0,2499.0,1950.0,5,3079.0,1596.0,1581.0,2017,9,3.946851627081633
51979,527809,6.0,953,3,2,4,4,9,AT,2.0,T,35-50W,2,1,1,1,2,2,135.0,4,300.0,4925.0,1860.0,1470.0,2250.0,1770.0,5,2939.0,1597.0,1590.0,2017,9,6.880794575065376
51980,527809,198.0,953,3,2,4,4,9,AT,2.0,T,35-50W,2,1,1,1,2,2,180.0,4,370.0,5065.0,1860.0,1467.0,2330.0,1800.0,5,3079.0,1596.0,1600.0,2017,9,130.53804366588594
51981,527809,50.0,953,3,2,4,4,9,AT,2.0,T,35-50W,2,1,1,1,2,2,135.0,4,300.0,5065.0,1860.0,1467.0,2305.0,1770.0,5,3079.0,1596.0,1600.0,2017,9,54.11939633846283
51982,527809,0.0,953,3,2,4,4,5,AT,1.8,T,35-50W,2,1,1,3,2,2,150.0,4,310.0,5012.0,1855.0,1464.0,2315.0,1775.0,5,3014.0,1580.0,1599.0,2017,9,0.08666666984558105
51983,527809,0.0,953,3,2,4,4,7,AT,1.8,T,35-50W,2,1,1,3,2,2,135.0,4,270.0,5012.0,1855.0,1464.0,2280.0,1740.0,5,3014.0,1580.0,1599.0,2017,9,0.09190268278121948
51984,527809,0.0,953,3,2,4,4,7,AT,1.8,T,35-50W,2,1,1,3,2,2,150.0,4,310.0,5026.0,1854.0,1467.0,2355.0,1765.0,5,3014.0,1579.0,1596.0,2017,9,0.5752668780088425
51985,527809,0.0,953,3,2,4,4,7,AT,2.0,T,35-50W,2,1,1,1,2,2,125.0,4,280.0,5024.0,1854.0,1477.0,2245.0,1750.0,5,3014.0,1578.0,1594.0,2017,9,0.9880261392891408
51986,527809,0.0,953,3,2,4,4,7,AT,2.0,T,35-50W,2,1,1,1,2,2,135.0,4,300.0,5024.0,1854.0,1477.0,2260.0,1745.0,5,3014.0,1578.0,1594.0,2017,9,2.7716043138504034
51987,527809,0.0,953,3,2,4,4,7,AT,2.0,T,35-50W,2,1,1,1,2,2,155.0,4,350.0,5024.0,1854.0,1477.0,2310.0,1769.0,5,3014.0,1578.0,1594.0,2017,9,6.112955754697323
